epoch,corpus_bleu,sentence_bleu,sacrebleu_score,recall,precision,f1
0,14.58917376989083,16.6693895216364,20.4726315209828,0.8310841070863354,0.8414279674038743,0.8358605058638604
1,15.15479127901883,17.299413323207734,21.05382311569652,0.8330463572339221,0.843313292805211,0.8377916890702325
2,15.24343858221673,17.44195387688192,21.286906083997415,0.8340720115722595,0.8436088486984893,0.8384588617425818
3,15.378561135936625,17.500177278589398,21.34587060912585,0.8341386626848887,0.8440422587024741,0.8386997886193104
4,15.625717167603534,17.76774684402592,21.61680447757439,0.8347158521919936,0.8447030027667721,0.8393139235186569
