epoch,train_total_loss,train_wiener_loss,train_kldiv_loss,val_total_loss,val_wiener_loss,val_kldiv_loss
0,2.468024023101838,0.9788070620138452,1.4892169609797006,2.2593765715335277,0.9045261423638526,1.3548504253651232
1,2.397790354290278,0.9432907517254268,1.4544996036308517,2.2315897764043604,0.8958716183266742,1.3357181599799623
2,2.376420702661098,0.9366010629642777,1.4398196404954748,2.218620262247451,0.8913699280708394,1.3272503297379676
3,2.3638168950439047,0.9327992367045962,1.431017657632026,2.2080012204799244,0.8886404633522034,1.3193607533231695
4,2.355588908848768,0.9303014100677468,1.4252874992209574,2.200969302907903,0.886886310704211,1.3140829852286806
5,2.3473390317048475,0.9285232126391307,1.4188158188863582,2.196037604453716,0.8852901642626905,1.3107474522387728
