epoch,corpus_bleu,sentence_bleu,sacrebleu_score,recall,precision,f1
0,8.715379422320861,10.006364854979198,13.053500294284001,0.7911143658798693,0.806024452110072,0.7981605849740825
1,10.757722344336399,12.23337447744853,15.616708529132742,0.8089020659913232,0.8208789673003998,0.8145003103431844
2,12.031887987597687,13.751068039360659,17.304079732619613,0.8170656116454156,0.8278156028681504,0.8220608696673974
3,12.539980344249358,14.371461016157996,17.986387465287496,0.8204306955540772,0.8317637916330571,0.8257097831536165
4,13.003485706985304,14.852444254925294,18.519117488527346,0.8232652282381391,0.8340294690200419,0.8282636319483434
5,13.347908382337934,15.272012391540876,18.914626195421416,0.8247492980885577,0.835117061297734,0.8295479127855012
