epoch,train_total_loss,train_wiener_loss,train_kldiv_loss,val_total_loss,val_wiener_loss,val_kldiv_loss
0,2.6801907917252934,0.8460530212463854,1.8341377715685971,2.3148747631844055,0.7546716941163895,1.560203066531648
1,2.405200644868173,0.825594320638632,1.579606324500271,2.222692134532523,0.7479754464423403,1.4747166836515386
2,2.3498464161036794,0.8205293940027738,1.5293170226355979,2.1797396578687303,0.7439853301707734,1.4357543308684166
3,2.3194723947825318,0.817491083797466,1.5019813108530848,2.154057058882206,0.7415225169760116,1.4125345425402864
4,2.2999694584812005,0.8154779777158392,1.4844914807416725,2.136103645284125,0.7402120809605781,1.3958915662258229
5,2.283953978405801,0.8140405354085329,1.4699134430784875,2.1235751877439784,0.7387477260954837,1.3848274489666552
