epoch,corpus_bleu,sentence_bleu,sacrebleu_score,recall,precision,f1
0,14.05831188545773,16.083674615227615,19.841022629471286,0.8287165634162895,0.8396850919628238,0.8337975998064537
1,14.682449641910274,16.680713574197632,20.42729931160138,0.8305812275016701,0.840973335685152,0.8353837438118763
2,14.816402518595243,16.86260926887121,20.68988759304517,0.8318963371988856,0.8416826419936709,0.8363975225747763
3,15.05645211355023,17.13782403691671,20.956834430952014,0.8323975193313944,0.8429248684293383,0.8372664756866999
4,15.253064978696809,17.362933553263876,21.18033273111483,0.8333447567629806,0.8436776270598044,0.8381130827334655
5,15.530091662172282,17.651221783747086,21.45084150559845,0.8339321877096559,0.8438963192008632,0.8385252630833662
