epoch,corpus_bleu,sentence_bleu,sacrebleu_score,recall,precision,f1
0,6.896712891243931,7.839408263367149,10.651103567924117,0.7700870882023821,0.7874296425860047,0.778350646302099
1,9.150852594262608,10.530304713092638,13.668143764599213,0.7952631962049258,0.8087895395673993,0.8016388559000038
2,10.398988162067097,11.892842096929565,15.289303083744336,0.8043413130474059,0.8167622909123525,0.810158643153283
3,11.290671895279997,12.904504916870213,16.405451501213392,0.8098966747849852,0.8229457434121664,0.816033906115717
4,11.857466858981336,13.562096477025168,17.139197719452167,0.8138380610780084,0.8265749924070948,0.8198078184019832
5,12.144931807982823,13.875035836862795,17.431601294360647,0.8161490949399861,0.8283952390635526,0.8218828055249664
