epoch,train_total_loss,train_wiener_loss,train_kldiv_loss,val_total_loss,val_wiener_loss,val_kldiv_loss
0,3.3127960034951247,0.9640810126842189,2.348714991186544,2.793687363888355,0.919615126670675,1.8740722346813121
1,2.796073748929628,0.9525594591099488,1.843514289447425,2.5678438810592,0.9109485219133661,1.6568953711935814
2,2.6720557205519873,0.9460158014340803,1.7260399195443072,2.481159070704846,0.9057004737093094,1.5754585773386853
3,2.61118920121615,0.9417867769220649,1.669402424375304,2.433923155703443,0.9028087867067215,1.5311143689967217
4,2.574075086853312,0.9388468822527058,1.6352282044347841,2.4000859159104366,0.90034019947052,1.4997457151717328
5,2.5453862520699904,0.9367537331128997,1.6086325195357767,2.3766048182832433,0.8981763752216988,1.478428433550165
