epoch,corpus_bleu,sentence_bleu,sacrebleu_score,recall,precision,f1
0,5.241013987215106,5.746613179918291,8.075969261770572,0.7474099090704313,0.7641625444451611,0.7553926977442774
1,8.068001774156432,9.27283663510576,12.233512150782351,0.7837807555775066,0.7984779972336191,0.7907220941561681
2,9.441693673378488,10.97222440298485,14.115511890340473,0.7976612817673456,0.8109335473010114,0.80389892558753
3,10.51019481667856,12.187410579453083,15.447544225056847,0.8046266180334432,0.8175411995275792,0.8106833974440972
4,10.920749116401396,12.693474434537968,16.100650004872858,0.8098429866008587,0.822615822731873,0.8158243264192905
5,11.26736182871765,13.073887784214852,16.527922889036844,0.812883962721099,0.8250137299368709,0.818551399272718
