epoch,train_total_loss,train_wiener_loss,train_kldiv_loss,val_total_loss,val_wiener_loss,val_kldiv_loss
0,2.4744272072595557,0.9522205627445792,1.5222066445454336,2.2588562686392604,0.8783724193877362,1.3804838543242597
1,2.398438401829477,0.9221184275892506,1.476319973279134,2.228433317326485,0.8731683479978684,1.3552649705968005
2,2.374451982435576,0.9173454663988098,1.4571065151975027,2.2135114669799805,0.8704327972645455,1.343078669081343
3,2.3600023225307707,0.9146391333777271,1.4453631883814626,2.2015286100671645,0.8689475528737332,1.3325810622661671
