epoch,corpus_bleu,sentence_bleu,sacrebleu_score,recall,precision,f1
0,13.198052687892606,15.169756925223624,18.816291793433056,0.8243353772155452,0.8348590386457694,0.8292082808750533
1,13.875108989309906,15.903182485250344,19.54944488754971,0.8266892134250103,0.8366342367547931,0.8312642884143304
2,14.150057032195,16.255873274341564,19.941809764914833,0.8285334303980068,0.8382298003980171,0.8329877702347486
