epoch,corpus_bleu,sentence_bleu,sacrebleu_score,recall,precision,f1
0,12.810940448318023,14.759550528467349,18.341385260266886,0.8221235685137324,0.832459999726607,0.8269040367026111
1,13.413336604847096,15.425737083016976,19.13192182721793,0.8254045615027914,0.8357458649339019,0.8301843156466832
2,13.900983295718298,15.96021402267277,19.692153696823635,0.8275079523330127,0.8374471920274156,0.8320883242956131
3,14.033787494706493,16.177475700954847,19.898369411631585,0.8285485228180608,0.838771851131053,0.8332693666130394
