epoch,corpus_bleu,sentence_bleu,sacrebleu_score,recall,precision,f1
0,5.056788634339146,5.535478222116799,7.75456836167962,0.7432633985331405,0.7601128329327215,0.751284831907207
1,7.875810500011626,9.099139833695652,12.06331584508803,0.7817703761182703,0.7965772291282555,0.7887667382791603
2,9.113602091177079,10.67629275329382,13.973945871734148,0.7956609938329671,0.808500108294514,0.8016805418761143
3,10.015693525001796,11.72956874697054,15.024547528533422,0.80332703785701,0.8161603418184129,0.8093486851427978
4,10.758033076692364,12.446336100953014,15.917551357917883,0.8080689454332733,0.8214097458681899,0.8143376547655898
5,11.062353785266673,12.864171462882359,16.340795518803436,0.8112443769093239,0.8232122798820277,0.8168344655673662
