epoch,train_total_loss,train_wiener_loss,train_kldiv_loss,val_total_loss,val_wiener_loss,val_kldiv_loss
0,3.320810114431102,0.9660556575092311,2.3547544557949567,2.809314321964345,0.9223714559636218,1.8869428533188841
1,2.8045756561700768,0.954331585470635,1.8502440720124835,2.5795002389461437,0.9137255035816355,1.6657747283894966
2,2.6770744300312304,0.9478398471561382,1.72923458282433,2.4913097264918873,0.9079349820918226,1.5833747539114444
3,2.614658124563418,0.9436216588281038,1.67103646656781,2.4390491044267697,0.90492741034386,1.5341217061306567
4,2.5766996116889422,0.9406797271303307,1.6360198850154688,2.4063516905967224,0.9026261491978422,1.503725528717041
5,2.5474518579958327,0.9385545291114434,1.6088973289114623,2.3824162812943155,0.900628888860662,1.4817873873609178
